id,track_name,popularity,track_id,duration_ms,album_name,release_date,total_tracks,artist_names,artist_ids,genre
37,Colors of the Wind,58,0S5MCBH1qTVCsckidwvS8G,193327,Disney Guitar: Happy,2020-07-24,7,"['Disney Peaceful Guitar', 'Disney']","['3oqzxUlHhjJ7auI4dVujKX', '3xvaSlT4xsyk6lY1ESOspO']",acoustic
38,The Remedy (I Won't Worry),58,4tK4ARuilOrBzwVQK73E0Y,256440,Waiting for My Rocket to Come,2002-10-15,12,['Jason Mraz'],['4phGZZrJZRo4ElhRtViYdl'],acoustic
39,I Choose You,58,7jJH8F3PHlNvxfqEAAfFDl,218573,The Blessed Unrest,2013-07-16,12,['Sara Bareilles'],['2Sqr0DXoaYABbjBo9HaMkM'],acoustic
40,Comedy,63,5SuOikwiRyPMVoIQDJUgSV,230666,Comedy,2022-04-08,1,['Gen Hoshino'],['1S2S00lgLYLGHWA44qGEUs'],acoustic
41,King of Anything,56,3VA8T3rNy5V24AXxNK5u9E,207493,Kaleidoscope Heart,2010-09-07,13,['Sara Bareilles'],['2Sqr0DXoaYABbjBo9HaMkM'],acoustic
42,Love Like This,57,2lxBZVbkiCXC1soks2RXwV,214240,Magic,2018-06-22,13,['Ben Rector'],['4AapPt7H6bGH4i7chTulpI'],acoustic
43,Such A Simple Thing,59,4PuUa8e5s7P3Zv1IdCGIsa,296386,Part Of The Light,2018-05-18,9,['Ray LaMontagne'],['6DoH7ywD5BcQvjloe9OcIj'],acoustic
44,Autumn Town Leaves,58,6HbxpoChDH9ThadFOSAnma,195200,Weed Garden,2018-08-31,6,['Iron & Wine'],['4M5nCE77Qaxayuhp3fVn4V'],acoustic
45,Wreck,53,47VfDBmjjID2C4lGr24qrF,168900,Wreck,2024-07-12,1,['Ben Rector'],['4AapPt7H6bGH4i7chTulpI'],acoustic
46,You and Me On The Rock (feat. Lucius),55,61X73CJcpwGIxgQgKEXbw0,230098,In These Silent Days,2021-10-01,10,"['Brandi Carlile', 'Lucius']","['2sG4zTOLvjKG1PSoOyf5Ej', '1WrqUPWlHN5FXCRcQgrkas']",acoustic
47,All My Days,54,3RPerpXuNznZbCuWYEBz5i,297120,Time Without Consequence,2006-06-06,11,['Alexi Murdoch'],['25mrbNwFzoqPWyYXLhiDRw'],acoustic
48,Time After Time,64,5JEM7lT9uSyhUsKFXwGfSm,170216,Time After Time,2016-10-28,1,['Iron & Wine'],['4M5nCE77Qaxayuhp3fVn4V'],acoustic
49,You'll Be in My Heart,56,5UewWG58QFgJXV36lH6kY8,247801,Disney Guitar: Lullaby,2020-04-15,8,"['Disney Peaceful Guitar', 'Disney']","['3oqzxUlHhjJ7auI4dVujKX', '3xvaSlT4xsyk6lY1ESOspO']",acoustic
50,Heart's Content,56,0pegFWSUOTiG0sLVEfxtvA,214666,Bear Creek,2012-06-04,13,['Brandi Carlile'],['2sG4zTOLvjKG1PSoOyf5Ej'],acoustic
51,Society,67,3bHhUEOTIbezeZ856R0BX5,236306,Into The Wild (Music For The Motion Picture),2007-09-18,16,['Eddie Vedder'],['0mXTJETA4XUa12MmmXxZJh'],acoustic
52,World Spins Madly On,57,6NSlOEEtWlqvEFrjQsry77,165133,Say I Am You,2005-12-20,13,"['The Weepies', 'Deb Talan', 'Steve Tannen']","['6pwHWKweuoCyx3OoFaD0Q5', '7tFFagB7kjwoCTP3QMlzJD', '6vvDymlJBME7J2SPsyY3td']",acoustic
53,Hard Sun,61,0fzCtVM9D5UEwiLqcY8Ouq,322080,Into The Wild (Music For The Motion Picture),2007-09-18,16,['Eddie Vedder'],['0mXTJETA4XUa12MmmXxZJh'],acoustic
54,The Lotto,54,4NxUuupOGPquDhy1yFIZK3,193695,The Lotto,2016-09-30,1,"['Ingrid Michaelson', 'AJR']","['2vm8GdHyrJh2O2MfbQFYG0', '6s22t5Y3prQHyaHWUN1R1C']",acoustic
55,Rise,62,1bhpBRCLsVg3p7BWARbaDS,156453,Into The Wild (Music For The Motion Picture),2007-09-18,16,['Eddie Vedder'],['0mXTJETA4XUa12MmmXxZJh'],acoustic
56,Drive,53,1GgoypuXSxpTKOxEYiZ3JJ,197386,Magic,2018-06-22,13,['Ben Rector'],['4AapPt7H6bGH4i7chTulpI'],acoustic
57,The Joke,56,18k8IlS52uxRWObykDUZFG,279373,"By the Way, I Forgive You",2018-02-16,10,['Brandi Carlile'],['2sG4zTOLvjKG1PSoOyf5Ej'],acoustic
58,Cry To Me,59,3ceGfYOopNjTlXOaKLO1bQ,157613,S.O.S. 2: Soul On A Mission,2016-09-30,14,['Marc Broussard'],['4cEwEednPwWCdYT7ZhROZe'],acoustic
59,Parfum d'étoiles,58,3jB3vzH1WG6aiUiiLLGvly,172735,Windswept Adan,2020-12-02,14,['Ichiko Aoba'],['6ignRjbPmLvKdtMLj9a5Xs'],acoustic
60,Dawn in the Adan,58,5Wdyg2LLFZPPlYUntexViV,285504,Windswept Adan,2020-12-02,14,['Ichiko Aoba'],['6ignRjbPmLvKdtMLj9a5Xs'],acoustic
61,Let It Be Me,53,56AecW9Anb0CY6HpgWvcg9,280226,Gossip In The Grain,2008-10-13,10,['Ray LaMontagne'],['6DoH7ywD5BcQvjloe9OcIj'],acoustic
62,Poison & Wine,51,4BFudy2Zbryi9a1KFad66B,219466,Barton Hollow,2011-02-01,14,['The Civil Wars'],['6J7rw7NELJUCThPbAfyLIE'],acoustic
63,Body Terror Song,53,3D1PuFi2U8lmtdWRZcCz1f,157600,Good Luck Everybody,2020-01-17,11,['AJJ'],['4IDpDJIDfK96HMLD4Tphyl'],acoustic
64,Orange Sky,58,0Y1fueUFu8jQtUxdUmOojf,379520,Four Songs,2002-01-01,4,['Alexi Murdoch'],['25mrbNwFzoqPWyYXLhiDRw'],acoustic
65,Down in New Orleans,53,4tCdoXt7EiwZZhMevxmY8u,145426,The Princess and the Frog (Original Motion Picture Soundtrack),2009-11-23,17,['Dr. John'],['320TrJub4arztwXRm7kqVO'],acoustic
66,Three More Days,51,2pDOP7lUpO5LGUz798H0me,216773,Till The Sun Turns Black,2006-08-29,12,['Ray LaMontagne'],['6DoH7ywD5BcQvjloe9OcIj'],acoustic
67,Step Into Your Power,54,2oPAI4WeahurexOE60325q,208920,Step Into Your Power,2024-06-05,1,['Ray LaMontagne'],['6DoH7ywD5BcQvjloe9OcIj'],acoustic
68,"OK, It's Alright with Me",52,0sKAZF2T0hD3SfEr0U0rqX,151506,Sounds Like This,2008,10,['Eric Hutchinson'],['39x8gyJjTHiBQklFgVJSV4'],acoustic
69,Girls Chase Boys,52,3tInTDUq8wdIMw5ftohmqJ,221413,Lights Out,2014-04-15,14,['Ingrid Michaelson'],['2vm8GdHyrJh2O2MfbQFYG0'],acoustic
70,Carried Me With You,53,0HL3y3bsKSARBSP0qaImwb,213732,Onward (Original Motion Picture Soundtrack),2020-02-28,45,['Brandi Carlile'],['2sG4zTOLvjKG1PSoOyf5Ej'],acoustic
71,Nights Like These,53,7s7KOxwTHHnVBmtphJKWRk,121852,Shut In,2015-05-31,10,['Pigeon Pit'],['4Bmvzoo0CzEGV4EczcG9rv'],acoustic
72,"So Close - From ""Enchanted""/Soundtrack Version",55,3XFkhxO5jo2hBOWNzIQ9UB,226840,Enchanted,2007-01-01,15,['Jon McLaughlin'],['6z29S0IoiBJpSMP8plyCj7'],acoustic
73,Long Way Home,55,4WI20FxHM0ZqJCzxvUIrmy,241906,Long Way Home,2024-06-28,2,['Ray LaMontagne'],['6DoH7ywD5BcQvjloe9OcIj'],acoustic
74,Without a Light,53,1CYBnHYYbOAsuDCGa0zrw0,142200,Without a Light,2021-10-01,1,['Drew Holcomb & The Neighbors'],['4RwbDag6jWIYJnEGH6Wte9'],acoustic
75,Find Your People,54,6GuyIXoGIaTw1Pg6Ug9enJ,194093,Find Your People,2023-03-08,2,['Drew Holcomb & The Neighbors'],['4RwbDag6jWIYJnEGH6Wte9'],acoustic
76,It's a Small World,54,1KmzKvDdiKdcVoxxILTDdz,122334,Disney Guitar: Lullaby,2020-04-15,8,"['Disney Peaceful Guitar', 'Disney']","['3oqzxUlHhjJ7auI4dVujKX', '3xvaSlT4xsyk6lY1ESOspO']",acoustic
77,Pano,68,08MFgEQeVLF37EyZ7jcwLc,254400,Pano,2021-12-06,1,['Zack Tabudlo'],['67IN4cLJ7798gUapyZlmac'],acoustic
78,Arms Of A Woman,55,37pK088xTo1ZpR3y23wsFk,251440,Amos Lee,2005-01-01,11,['Amos Lee'],['0QrowybipCKUDnq5y10PD2'],acoustic
79,What Would I Do Without You,53,11TK5KLtLZUdKr1C549bAw,172213,Good Light,2013-02-19,12,['Drew Holcomb & The Neighbors'],['4RwbDag6jWIYJnEGH6Wte9'],acoustic
80,Let It Go,51,1NgkiQCZtk0Hnb5ocnUe04,220806,Disney Guitar: Blissful,2021-07-23,7,"['Disney Peaceful Guitar', 'Disney']","['3oqzxUlHhjJ7auI4dVujKX', '3xvaSlT4xsyk6lY1ESOspO']",acoustic
81,Old Friends,50,0kLrXH58TJwEsYgdUfAkcL,224743,Magic,2018-06-22,13,['Ben Rector'],['4AapPt7H6bGH4i7chTulpI'],acoustic
82,I Won't Give Up,58,05pKAafT85jeeNhZ6kq7HT,240165,I Won't Give Up,2012-01-03,1,['Jason Mraz'],['4phGZZrJZRo4ElhRtViYdl'],acoustic
83,Range Rover,49,1hcI2TWBGj9bRLhP1kvCmM,200346,Range Rover,2021-05-21,1,"['Ben Rector', 'Steve Winwood']","['4AapPt7H6bGH4i7chTulpI', '5gxynDEKwNDgxGJmJjZyte']",acoustic
84,Brave as a Noun,51,4epSzmo6Xw01vTgGoYb2KR,74960,People Who Eat People Are The Luckiest People In The World,2007-09-11,11,['AJJ'],['4IDpDJIDfK96HMLD4Tphyl'],acoustic
85,Wondering,51,2jqNOlwfO6RslKx1TmLljK,229562,Disney Guitar: Serenity,2022-01-07,7,"['Disney Peaceful Guitar', 'Disney']","['3oqzxUlHhjJ7auI4dVujKX', '3xvaSlT4xsyk6lY1ESOspO']",acoustic
86,Remember Me,53,5Coby45wjYCSVv49K7akR9,195021,Disney Guitar: Breathe,2020-08-07,7,"['Disney Peaceful Guitar', 'Disney']","['3oqzxUlHhjJ7auI4dVujKX', '3xvaSlT4xsyk6lY1ESOspO']",acoustic
87,Devil’s Backbone,49,1XTp9AoHDoCQMmMWH0ch8M,149000,The Civil Wars,2013-08-02,12,['The Civil Wars'],['6J7rw7NELJUCThPbAfyLIE'],acoustic
88,太陽さん,56,1yycinn2WICj4UKGQ9xPjD,144653,マホロボシヤ,2016-10-19,11,['Ichiko Aoba'],['6ignRjbPmLvKdtMLj9a5Xs'],acoustic
89,My Arms Were Always Around You,56,53iFMaNUXn6Oj8hUIKSO5a,200800,A Face Like Mine,2017-04-21,9,['Peter Bradley Adams'],['0CdbG1eHVjqjkQsGoH2u1V'],acoustic
90,I Feel Like Dancing,54,3d2J1W0Msqt6z0TkF0ywLk,218701,Mystical Magical Rhythmical Radical Ride,2023-06-23,10,['Jason Mraz'],['4phGZZrJZRo4ElhRtViYdl'],acoustic
91,Give Me Your Forever,70,4mzP5mHkRvGxdhdGdAH7EJ,244800,Episode,2021-10-15,14,['Zack Tabudlo'],['67IN4cLJ7798gUapyZlmac'],acoustic
92,This Time Tomorrow,52,1Cu8QneXq0Hq1HJqkZDPbN,206267,In These Silent Days,2021-10-01,10,['Brandi Carlile'],['2sG4zTOLvjKG1PSoOyf5Ej'],acoustic
93,Don't Wanna Be Without Ya,49,0WSGIwIEqpfe3jGJ5fZsHr,207762,Finch,2019-08-02,11,['Penny and Sparrow'],['65o6y7GtoXzchyiJB3r9Ur'],acoustic
94,What's Left of You,59,2gRKq9rIC5i1zuxp06zJWH,178600,What's Left of You,2021-06-04,1,['Chord Overstreet'],['5D3muNJhYYunbRkh3FKgX0'],acoustic
95,The Blower's Daughter,49,4B2lJinAkeNLSJjcq3dg8Q,286653,O,2003-06-03,10,['Damien Rice'],['14r9dR01KeBLFfylVSKCZQ'],acoustic
96,Colors,56,72SPsHheqN6J3sI520jT9E,160453,Amos Lee,2005-01-01,11,['Amos Lee'],['0QrowybipCKUDnq5y10PD2'],acoustic
97,Waiting On A Miracle,50,2HTYj5Z5LH7QXK4EcyBsWt,176042,Disney Guitar: Peace,2022-04-01,2,"['Disney Peaceful Guitar', 'Disney']","['3oqzxUlHhjJ7auI4dVujKX', '3xvaSlT4xsyk6lY1ESOspO']",acoustic
98,What Else Can I Do?,50,2ecEcNTfy1kYSOfc2ZwQlU,175743,Disney Guitar: Magical,2022-03-18,2,"['Disney Peaceful Guitar', 'Disney']","['3oqzxUlHhjJ7auI4dVujKX', '3xvaSlT4xsyk6lY1ESOspO']",acoustic
99,Ring the Bells,48,4DpN1x8nGXlXGFG2aYWHVL,152933,Goodbye Road,2018-05-04,5,"['Johnnyswim', 'Drew Holcomb & The Neighbors']","['4igDSX1kgfWbVTDCywcBGm', '4RwbDag6jWIYJnEGH6Wte9']",acoustic
100,I Was Born To Love You,53,3YllcvA3PW1DUwjckCVjIw,251933,MONOVISION,2020-06-26,10,['Ray LaMontagne'],['6DoH7ywD5BcQvjloe9OcIj'],acoustic
101,Calm Down (with Selena Gomez),82,0WtM2NBVQNNJLh6scP13H8,239317,Calm Down (with Selena Gomez),2022-08-25,1,"['Rema', 'Selena Gomez']","['46pWGuE3dSwY3bMMXGBvVS', '0C8ZW7ezQVs4URX5aX7Kqx']",afrobeat
102,Am I Wrong,78,1fidCEsYlaVE3pHwKCvpFZ,245866,Black Star Elephant,2014,21,['Nico & Vinz'],['0awl5piYwO0CDTHEkCjUhn'],afrobeat
103,Free Fall (feat. J. Cole),73,3cuUZnjDwk4cUJCFinYbAC,192065,Born in the Wild,2024-06-06,18,"['Tems', 'J. Cole']","['687cZJR45JO7jhk1LHIbgq', '6l3HvQ5sa6mXTsMTB19rO5']",afrobeat
104,Free Mind,72,2mzM4Y0Rnx2BDZqRnhQ5Q6,247578,For Broken Ears,2020-09-25,7,['Tems'],['687cZJR45JO7jhk1LHIbgq'],afrobeat
105,Higher,72,2QdSb68BzZGMgCbsrFmSLc,196204,For Broken Ears,2020-09-25,7,['Tems'],['687cZJR45JO7jhk1LHIbgq'],afrobeat
106,Calm Down (with Selena Gomez),76,1s7oOCT8vauUh01PbJD6ps,239317,Rave & Roses Ultra,2023-04-27,22,"['Rema', 'Selena Gomez']","['46pWGuE3dSwY3bMMXGBvVS', '0C8ZW7ezQVs4URX5aX7Kqx']",afrobeat
107,Love Me JeJe,76,47hsUYxvbTlBAN3sP9dEOd,178041,Love Me JeJe,2024-04-25,1,['Tems'],['687cZJR45JO7jhk1LHIbgq'],afrobeat
108,Essence (feat. Tems),72,5FG7Tl93LdH117jEKYl3Cm,248040,Made In Lagos,2020-10-29,14,"['Wizkid', 'Tems']","['3tVQdUvClmAT7URs9V3rsp', '687cZJR45JO7jhk1LHIbgq']",afrobeat
109,People,78,26b3oVLrRUaaybJulow9kz,184791,People,2022-12-06,1,['Libianca'],['7kjSuFGKhLm8b5qXoMhRkJ'],afrobeat
110,love nwantiti (ah ah ah),76,2Xr1dTzJee307rmrkt8c0g,145800,CKay The First,2019-08-30,8,['CKay'],['048LktY5zMnakWq7PTtFrz'],afrobeat
111,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),72,09gysnJpfQ3ublBmJDfcEC,204763,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),2021-09-16,1,"['Amaarae', 'Kali Uchis', 'Moliy']","['21UPYSRWFKwtqvSAnFnSvS', '1U1el3k54VvEUzo3ybLPlM', '2hVWBpjLW4Q7fboYz2pVYK']",afrobeat
112,Last Heartbreak Song (feat. Giveon),75,1A1ifX8sWzelNpkL5PxcHT,149677,The Year I Turned 21,2024-05-30,15,"['Ayra Starr', 'Giveon']","['3ZpEKRjHaHANcpk10u6Ntq', '4fxd5Ee7UefO4CUXgwJ7IP']",afrobeat
113,Burning,70,1D1M805zV8DwhYXsvJdQZx,175237,Born in the Wild,2024-06-06,18,['Tems'],['687cZJR45JO7jhk1LHIbgq'],afrobeat
114,Me & U,71,4nFrcGM7MY1mpoQCC7Kefj,192935,Me & U,2023-10-05,1,['Tems'],['687cZJR45JO7jhk1LHIbgq'],afrobeat
115,Found (feat. Brent Faiyaz),67,0GGfGINoVYiSFXPOjg3RHj,209454,Found (feat. Brent Faiyaz),2021-09-09,1,"['Tems', 'Brent Faiyaz']","['687cZJR45JO7jhk1LHIbgq', '3tlXnStJ1fFhdScmQeLpuG']",afrobeat
116,Wickedest,70,0D6XSXGNj5CTGQQzKQKQQ2,156763,Born in the Wild,2024-06-06,18,['Tems'],['687cZJR45JO7jhk1LHIbgq'],afrobeat
117,Atrévete-Te-Te,73,1q8NdCAQ9QUjpYiqzdd3mv,239306,Calle 13 (Explicit Version),2005,17,['Calle 13'],['0yNSzH5nZmHzeE2xn6Xshb'],afrobeat
118,soso,76,1wADwLSkYhrSmy4vdy6BRn,183056,Boy Alone,2022-07-14,14,['Omah Lay'],['5yOvAmpIR7hVxiS6Ls5DPO'],afrobeat
119,"Soweto (with Don Toliver, Rema & Tempoe)",74,25Kyv5SeEenT0EETpP2hYn,219500,"Soweto (with Don Toliver, Rema and Tempoe)",2023-03-22,1,"['Victony', 'Rema', 'Tempoe', 'Don Toliver']","['1E5hfn5BduN2nnoZCJmUVG', '46pWGuE3dSwY3bMMXGBvVS', '1X7glgDhqNq1qn0Qv9g3K4', '4Gso3d4CscCijv0lmajZWs']",afrobeat
120,Higher,72,7fA7mrYaXVDVVGCAV65NRN,137631,Higher,2024-06-27,1,['Burna Boy'],['3wcj11K77LjEY1PkEazffa'],afrobeat
121,Angels in Tibet,71,23uUytja1B1mUOOIoygf6u,142613,Fountain Baby,2023-06-09,14,['Amaarae'],['21UPYSRWFKwtqvSAnFnSvS'],afrobeat
122,Wave,77,780BUxpCmW9vOVYZsqdLLE,205263,Wave,2024-06-20,1,"['Asake', 'Central Cee']","['3a1tBryiczPAZpgoZN9Rzg', '5H4yInM5zmHqpKIoMNAx4r']",afrobeat
123,City Boys,73,4RoKNqyZ9622tcAeNPNv5k,153346,I Told Them...,2023-08-24,15,['Burna Boy'],['3wcj11K77LjEY1PkEazffa'],afrobeat
124,Me & U,69,31kxPC3ZB9AYwCLyHaqEVX,192751,Born in the Wild,2024-06-06,18,['Tems'],['687cZJR45JO7jhk1LHIbgq'],afrobeat
125,Holy Ghost,73,0zVk3uuV9UhxAt48F3OL12,186153,Holy Ghost,2023-11-09,1,['Omah Lay'],['5yOvAmpIR7hVxiS6Ls5DPO'],afrobeat
126,Ye,70,3FskQrDXcY24ur2fCvz35O,231618,Outside,2018-01-26,12,['Burna Boy'],['3wcj11K77LjEY1PkEazffa'],afrobeat
127,Monalisa,72,3baPniPXS0iEII8rDUJdYP,212975,Monalisa,2022-05-19,1,"['Lojay', 'Sarz', 'Chris Brown']","['3ONGmday8YN8AkbsRk01iL', '408vMm7y1227ASq7GmWygZ', '7bXgB6jMjp9ATFy66eO08Z']",afrobeat
128,Didn't I,65,6Dq2LzijkY9WNPwBGDah4L,209160,Let My People Go,2005-01-24,9,['Darondo'],['4JfFdF9Row7UXtdsKtT6tc'],afrobeat
129,Replay,65,2dFqK2ZkYB9Xc47gr3xXWl,179999,If Orange Was A Place,2021-09-14,5,['Tems'],['687cZJR45JO7jhk1LHIbgq'],afrobeat
130,Favourite Girl,72,6UTXf9k0H3JDus2ZZDwGpC,156000,Favourite Girl,2024-05-02,1,"['Darkoo', 'Dess Dior']","['4QSTyDpxsKmv3UfavVUImR', '1RnSjp7u3KIyEJbRiQLs9O']",afrobeat
131,YAYO,71,3sKBph3ElueH1dVLmkHWZZ,150760,HEIS,2024-07-10,11,['Rema'],['46pWGuE3dSwY3bMMXGBvVS'],afrobeat
132,Last Last,70,5YbPxJwPfrj7uswNwoF1pJ,172342,"Love, Damini",2022-07-07,19,['Burna Boy'],['3wcj11K77LjEY1PkEazffa'],afrobeat
133,UNAVAILABLE (feat. Musa Keys),72,2kaH2Z8ezDUKf6fNw250rZ,169911,Timeless,2023-03-30,17,"['Davido', 'Musa Keys']","['0Y3agQaa6g2r0YmHPOO9rh', '414pDI8Y502owCbg7U6Skf']",afrobeat
134,Lonely At The Top,74,5ZtK8XAVnoaGdBXZWCEVCY,157714,Work Of Art,2023-06-15,14,['Asake'],['3a1tBryiczPAZpgoZN9Rzg'],afrobeat
135,KU LO SA - A COLORS SHOW,73,2WigMwGJysIh9fRnSJvpjn,147580,KU LO SA - A COLORS SHOW,2022-06-10,1,['Oxlade'],['3WTrdbZU99dgTtt3ZkyamT'],afrobeat
136,Santorini Coffee,70,6TTR7tXftck5lU7BPRY7bV,134365,THENIGHTISYOUNG.,2019-02-22,4,['melvitto'],['4Xj0nxVO4r7PLEaw7LRiBa'],afrobeat
137,Calm Down,73,6hgoYQDUcPyCz7LcTUHKxa,219813,Calm Down,2022-02-10,2,['Rema'],['46pWGuE3dSwY3bMMXGBvVS'],afrobeat
138,Commas,72,4GXW3Ne1jzdORKHvHjK31V,157089,The Year I Turned 21,2024-05-30,15,['Ayra Starr'],['3ZpEKRjHaHANcpk10u6Ntq'],afrobeat
139,Asiwaju,72,6z5y2kdxF4XrEVRFVqdGVL,216000,RU The World,2023-09-01,17,['Ruger'],['0a1SidMjD8D6EHvJph4n2H'],afrobeat
140,Last Last,68,57DarSfRMIVRCeDBGW0l5S,172342,"Love, Damini",2022-07-06,19,['Burna Boy'],['3wcj11K77LjEY1PkEazffa'],afrobeat
141,Rush,72,1xs8bOvm3IzEYmcLJVOc34,185093,19 & Dangerous (Deluxe),2022-10-21,16,['Ayra Starr'],['3ZpEKRjHaHANcpk10u6Ntq'],afrobeat
142,Happiness (feat. Asake & Gunna),71,6rOqLUy3kp0PVQQEtNPpbQ,174743,Happiness (feat. Asake & Gunna),2023-12-07,1,"['Sarz', 'Asake', 'Gunna']","['408vMm7y1227ASq7GmWygZ', '3a1tBryiczPAZpgoZN9Rzg', '2hlmm7s2ICUX0LVIhVFlZQ']",afrobeat
143,Get it Right (feat. Asake),68,3raxjPdY70b4a9ks1Bd0mz,199452,Born in the Wild,2024-06-06,18,"['Tems', 'Asake']","['687cZJR45JO7jhk1LHIbgq', '3a1tBryiczPAZpgoZN9Rzg']",afrobeat
144,Damages,66,3Xfwu3xtPqmJ4nM4jpBm8O,169411,For Broken Ears,2020-09-25,7,['Tems'],['687cZJR45JO7jhk1LHIbgq'],afrobeat
145,OZEBA,70,7ySC0IjVS1PMEdsZOvsUK2,137684,HEIS,2024-07-10,11,['Rema'],['46pWGuE3dSwY3bMMXGBvVS'],afrobeat
146,Rush,71,1rrqJ9QkOBYJlsZgqqwxgB,185093,Rush,2022-09-16,1,['Ayra Starr'],['3ZpEKRjHaHANcpk10u6Ntq'],afrobeat
147,HEHEHE,69,5oUDNEJSEjsVT7LeWya4Gv,113720,HEIS,2024-07-10,11,['Rema'],['46pWGuE3dSwY3bMMXGBvVS'],afrobeat
148,People (feat. Ayra Starr & Omah Lay),70,4AxG1T6UJJ4xCX4Wz6JDLG,184633,People (Remixes),2023-03-31,4,"['Libianca', 'Ayra Starr', 'Omah Lay']","['7kjSuFGKhLm8b5qXoMhRkJ', '3ZpEKRjHaHANcpk10u6Ntq', '5yOvAmpIR7hVxiS6Ls5DPO']",afrobeat
149,AZAMAN,68,4K5lYtD8r6OFRbzWc6MwCS,148225,HEIS,2024-07-10,11,['Rema'],['46pWGuE3dSwY3bMMXGBvVS'],afrobeat
150,MARCH AM,69,59g8NvulzCJ2f9qjCu563T,143940,HEIS,2024-07-10,11,['Rema'],['46pWGuE3dSwY3bMMXGBvVS'],afrobeat
151,Charm,69,1iBWjQ9af9NnUd5xnQDB3k,204750,Rave & Roses Ultra,2023-04-27,22,['Rema'],['46pWGuE3dSwY3bMMXGBvVS'],afrobeat
152,BENIN BOYS,67,1gc2RyrBm1PYdSnG65yuAl,169879,HEIS,2024-07-10,11,"['Rema', 'Shallipopi']","['46pWGuE3dSwY3bMMXGBvVS', '4TKhxSkqClXrdtUWgKqHVU']",afrobeat
153,Bandana,69,2qWwuCVeMjF9mUT0S5Iqvl,178225,Playboy,2022-08-04,14,"['Fireboy DML', 'Asake']","['75VKfyoBlkmrJFDqo1o2VY', '3a1tBryiczPAZpgoZN9Rzg']",afrobeat
154,HEIS,67,4lU9my0De9qwdzOyuWQFJH,153592,HEIS,2024-07-10,11,['Rema'],['46pWGuE3dSwY3bMMXGBvVS'],afrobeat
155,WAR MACHINE,66,4tw5Za3CCg7QpFj3sGDGww,157614,HEIS,2024-07-10,11,"['Rema', 'ODUMODUBLVCK']","['46pWGuE3dSwY3bMMXGBvVS', '3LOm0AZjpwVQebvkyanjDy']",afrobeat
156,Again,69,6qk3jI8bKCgURI3h0d8zBZ,156083,Realms,2020-09-10,7,['Wande Coal'],['1fYVmAFB7sC7eDoF3mJXla'],afrobeat
157,It's Plenty,67,5hVjoL3sHepZROri63wBxP,216991,"Love, Damini",2022-07-07,19,['Burna Boy'],['3wcj11K77LjEY1PkEazffa'],afrobeat
158,Princess Going Digital,61,6KS5iyM4uDuJ6oAacMSXha,189440,Fountain Baby,2023-06-09,14,['Amaarae'],['21UPYSRWFKwtqvSAnFnSvS'],afrobeat
159,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,70,4gvrJnKCKIPiacNsWVQwEU,188368,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],2021-09-09,1,"['CKay', 'Dj Yo!', ""AX'EL""]","['048LktY5zMnakWq7PTtFrz', '7iTLGcddv1bOPirdYJjKVy', '5fUXK5m3BNwoRgTyKq8tnz']",afrobeat
160,EGUNGUN,64,2LIxfrNJKJbjNfO6iiNtLQ,158157,HEIS,2024-07-10,11,['Rema'],['46pWGuE3dSwY3bMMXGBvVS'],afrobeat
161,VILLAIN,64,0fTh0dLDH8aTt26xVxsiVp,169138,HEIS,2024-07-10,11,['Rema'],['46pWGuE3dSwY3bMMXGBvVS'],afrobeat
162,Finesse,66,4Gasn91fsCefnN8zM5GjA8,155293,Finesse,2022-03-03,1,"['Pheelz', 'Bnxn']","['5Jv1MsZBh0sqokFq7pU8Xg', '3zaDigUwjHvjOkSn0NDf9x']",afrobeat
163,Alone,67,0AoBY2Y3qs6dtGgOD6c91N,221746,Black Panther: Wakanda Forever - Music From and Inspired By,2022-11-11,20,['Burna Boy'],['3wcj11K77LjEY1PkEazffa'],afrobeat
164,22,66,1QxTmNDHFmgaxgAolqqgAD,142120,22,2023-02-22,1,['JayO'],['1IMENE2OCzsrXuu62aW1mD'],afrobeat
165,Terminator,69,5ycsqezujKrwviU3VFhci1,155897,Mr. Money With The Vibe,2022-09-07,12,['Asake'],['3a1tBryiczPAZpgoZN9Rzg'],afrobeat
166,For My Hand (feat. Ed Sheeran),68,0HaRLPnr887lcQM2YQzkff,159123,"Love, Damini",2022-07-07,19,"['Burna Boy', 'Ed Sheeran']","['3wcj11K77LjEY1PkEazffa', '6eUKZXaKkcviH0Ku9w2n3V']",afrobeat
167,Organise,67,2wgvxtggKVzPkl0smF2UzI,123716,Mr. Money With The Vibe,2022-09-07,12,['Asake'],['3a1tBryiczPAZpgoZN9Rzg'],afrobeat
168,KANTE (feat. Fave),69,7vKXc90NT5WBm3UTT4iTVG,194040,Timeless,2023-03-30,17,"['Davido', 'FAVE']","['0Y3agQaa6g2r0YmHPOO9rh', '4wAqlYtTaaHELEgyCh9KjG']",afrobeat
169,Drogba (Joanna),64,0dCOSNPQizhMMjO6UxGlzi,199000,Afrowave 2,2018-07-06,9,['Afro B'],['7oMRcCu0OYSCtCyS3P37iC'],afrobeat
