album_id,album_name,release_date,total_tracks
4521,Holiday,2005-03-30,2
4522,Boulevard of Broken Dreams,,1
4523,Voices In My Head,2022-05-31,2
4524,Watch The World Burn,2023-01-31,1
4525,Night Shades,2011-08-29,10
4526,ZOMBIFIED,2022-01-05,1
4527,Disco,2019-06-12,1
4528,The Silence In Black And White (Re-Issue),2004-06-08,18
4529,You'll Rebel to Anything (Expanded and Remastered 2008),,14
4530,Still Sleep?,2021-06-02,14
4531,The Diary Of Alicia Keys,2003-12-02,15
4532,Shine,2008-03-28,12
4533,Destined 2 Win,2021-04-02,21
4534,Winners In Paris,2024-05-08,1
4535,True 2 Myself,2019-10-11,17
4536,The Blixky Tape 2,2021-03-19,13
4537,Girl on Fire (Remixes) - EP,2012-11-18,4
4538,Mi Buena Suerte,2001-01-01,12
4539,Un-thinkable (I'm Ready) (feat. Drake) [Remix],2010-05-28,1
4540,Boy Meets World,2023-09-15,18
4541,Mama's Gun,2000-10-31,14
4542,No One (Remixes),2007-10-09,8
4543,Songs In A Minor,2001-06-05,16
4544,One and Only,2020-05-15,12
4545,No No,2024-07-03,1
4546,Yes Freestyle (feat. Sheff G),2024-07-10,1
4547,Veckatimest,2009-05-24,12
4548,Ceremonials (Deluxe Edition),2011-01-01,16
4549,Under Construction,2002-11-12,14
4550,Sleepy Hallow Presents: Sleepy For President,2020-06-05,12
4551,The Very Best of Frankie Valli & The 4 Seasons,2003-01-14,20
4552,Juve The Great,2003-01-01,17
4553,Miss E... So Addictive,2001-05-14,18
4554,The Element Of Freedom,2009-12-15,14
4555,The Cookbook,2005-07-04,16
4556,Herstory,2017-04-27,7
4557,Be My Baby: The Very Best of The Ronettes,2011-02-22,18
4558,The Evolution of Robin Thicke,2006-01-01,16
4559,Lucy Pearl,2000-05-23,15
4560,As I Am (Expanded Edition),2007-11-09,17
4561,Más Allá Del Sol,2006-04-24,12
4562,Die Young (feat. 347aidan),2022-05-25,1
4563,Afortunado,2002-12-17,12
4564,Mi Mexico Querido,2020-04-10,15
4565,House Hues,2021-03-11,4
4566,The Breakthrough,2005-01-01,18
4567,Secreto De Amor,2000-04-05,10
4568,Memorias,2003-01-01,12
4569,In My Head,2022-04-01,1
4570,Realidades,2014-09-16,11
4571,Touch,,13
4572,Obviously,2021-03-12,12
4573,DON'T SLEEP,2019-10-31,14
4574,En El Idioma Del Amor,2001-01-01,10
4575,Cheesin',2020-04-22,1
4576,222,2023-07-14,15
4577,Aijuswanaseing,2000-01-01,15
4578,Beat the Odds,2022-08-26,1
4579,Cupid's Guidance,2024-02-14,1
4580,The Rebirth Of Marvin,2023-02-10,11
4581,Growth & Development,2020-04-10,13
4582,Gata Only,2024-02-02,1
4583,La Bebe (Remix),2023-03-17,2
4584,Don't Kill the Magic,2014-06-25,11
4585,Me 4 U,2015-10-16,14
4586,APAGA EL CEL,2024-05-17,1
4587,The Very Best Of,,18
4588,Closer to the Sun,2005-04-19,20
4589,Love And Sex,2014-08-25,16
4590,DÁKITI,2020-10-30,1
4591,KG0516,2021-03-26,16
4592,Gata Only (Remix),2024-06-07,1
4593,Afrodisíaco,2020-11-13,16
4594,INTER SHIBUYA (FERXXO EDITION),2021-12-17,24
4595,Troubadour,,14
4596,QUEMA,2023-07-13,1
4597,Chiaroscuro,2018-03-09,12
4598,LA NENA,2024-04-11,1
4599,CÓMO SE SIENTE (Remix),2020-05-09,1
4600,SI SABE,2024-01-25,14
4601,The Last Don II,2015-06-16,12
4602,54+1,2019-03-22,13
4603,Callaita,2019-05-31,1
4604,El Efecto,2019-03-15,1
4605,Put Your Head On My Shoulder: The Very Best Of Paul Anka,2000-10-03,22
4606,The Essential Roy Orbison,2006-03-28,40
4607,The Very Best of The Dixie Cups: Chapel of Love,2006-12-13,17
4608,The Ultimate Petula Clark,2003-04-14,21
4609,Hey! Baby (Deluxe Edition Remastered),2017-12-12,12
4610,"The Very Best Of ""The Archies""",2007-11-07,16
4611,Da Doo Ron Ron: The Very Best of The Crystals,2011-02-22,18
4612,La Gran Fiesta Formoseña,2022-11-14,17
4613,The Chiffons Absolutely The Best!,2004-10-02,14
4614,There's A Riot Goin' On: The Coasters On Atco,2007-12-07,113
4615,Elvis 30 #1 Hits,2002-09-24,31
4616,Dancin' Party: The Chubby Checker Collection (1960-1966),2020-06-19,21
4617,Will You Still Love Me Tomorrow,,10
4618,Gold,2005-06-14,50
4619,The Ultimate Jackie Wilson,,44
4620,Matamoros Querido,2002-01-01,12
4621,The Best Of Dion,2001-01-01,10
4622,"Sugar, Sugar",2007-01-01,2
4623,Recordando Monterrey,2002-01-01,10
4624,Greatest Hits,2005-09-20,12
4625,Serie 32: Yndio,2001-01-01,32
4626,The Drifters: Essentials,2002-07-01,12
4627,Wall of Sound: The Very Best of Phil Spector 1961-1966,2011-02-22,19
4628,Who Wrote The Book Of Love? [Digital Version],2006-01-24,14
4629,The Essential Elvis Presley,,40
4630,The Best of The Monkees,2008-07-01,25
4631,ELVIS (Original Motion Picture Soundtrack),2022-06-24,36
4632,The Killer Keys Of Jerry Lee Lewis (Sun Records 70th / Remastered 2022),2022-09-23,14
4633,Legacy,2000-01-01,100
4634,Rigo Tovar '81,2002-01-01,9
4635,The Definitive Collection,2006-04-18,26
4636,Good Times! (Deluxe Edition),2016-05-27,15
4637,Frankie Avalon,2008-12-01,10
4638,The Capitol Singles 1959-1961,2020-10-23,20
4639,Up on the Roof: The Best of the Drifters,2005-02-08,14
4640,Antologia (Volumen 2),2000-08-29,10
4641,The Best Of Bobby Vinton,2004-06-22,14
4642,If I Can Dream: Elvis Presley with the Royal Philharmonic Orchestra,2015-10-30,14
4643,In the Ghetto,2024-06-28,1
4644,The Coasters,2005-02-08,14
4645,Los Exitos de Los Terricolas,2002-08-20,17
4646,The Complete Laurie Singles,2012-10-02,36
4647,Surf City And Other Swingin' Cities,2010-01-01,12
4648,The Best Of Chubby Checker 1959-1963,2005-01-01,24
4649,Serie Diamante (USA),2009-03-31,12
4650,All-Time Greatest Hits & More 1959-1965,2007-01-29,40
4651,Éxitos De Época (De Colección),2010-01-01,15
4652,Exitos Eternos,2005-01-01,18
4653,Serie Sensacional Regional Mexican Yndio,2000-10-17,8
4654,The Best Of Dion & The Belmonts,2005-01-01,30
4655,Greatest Hits: Walking To New Orleans,2007-01-01,30
4656,"Polk Salad Annie (Live at Mid-South Coliseum, Memphis, TN - March 20, 1974)",2024-06-14,1
4657,We'd Like To Teach The World To Sing,2005-02-08,12
4658,Éxitos Románticos (De Colección),2010-01-01,15
4659,Antologia Vol. I,2000-01-01,10
4660,The Best of Ritchie Valens,2006-01-24,16
4661,The Dimension Dolls,2005-09-20,20
4662,Stand By Me,2016-11-25,39
4663,The Legendary Masters Series,2011-01-01,28
4664,Antología. . . Los Solitarios,2002-09-30,30
4665,Lo Mejor De Lo Mejor De RCA Victor,2001-06-19,40
4666,Palito Ortega y Sus Exitos,2000-01-01,15
4667,Elvis 30 #1 Hits (Expanded Edition),2022-02-18,40
4668,Con Banda,2000-07-17,10
4669,Tommy's 22 Big Ones,2001-01-01,22
4670,Serie Doble: Los Brios y Los Angeles De Chile,2015-03-03,12
4671,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",2022-05-13,1
4672,Only By The Night,2008-09-23,11
4673,Native,2013-01-01,12
4674,Evolve,2017-06-23,12
4675,Lee Brice,2017-11-03,15
4676,Crash My Party,2013-01-01,13
4677,Tailgates & Tanlines,2011-01-01,13
4678,Night Visions,2012-09-04,12
4679,Beautiful As You,2024-05-10,1
4680,Buy Me a Boat,2015-10-30,11
4681,Way Out Here,2024-04-12,7
4682,How To Save A Life,2005-09-13,12
4683,Mr. Saturday Night,2022-09-02,14
4684,Stereotype,2022-04-08,13
4685,"Oh, What A Life",2014-01-01,11
4686,The Definitive Collection,2007-04-24,22
4687,Sun Records Originals: Right Behind You Baby,2023-03-03,20
4688,Mandatory: The Best Of The Blasters,2023-11-03,21
4689,"Sun Records - 60 Years, 60 Singles Box Set",2012-07-31,60
4690,The Fats Domino Jukebox: 20 Greatest Hits The Way You Originally Heard Them,2002-01-01,20
4691,The 50 Greatest Hits,2020-04-03,50
4692,Sun Records Originals: Rock 'n' Roll Ruby,2023-02-24,24
4693,"The Cadence Years, Vol. 1",,15
4694,Not Fade Away: The Complete Studio Recordings And More,2008-01-14,203
4695,Just My Rock & Roll Classics (Remastered),2020-01-31,56
4696,Greatest Love Songs,,22
4697,Oldies 60's,2017-08-10,50
4698,Дрёма. Русские колыбельные,2015-04-22,13
4699,Поёт Майя Кристалинская (Remastered),2019-12-22,4
4700,Velikie ispolniteli Rossii XX veka: Pjotr Lescenko,2001-01-01,50
4701,Wartime Songs,2011-04-25,25
4702,Лучшие песни часть 2,2017-08-14,20
4703,Любимые песни.ru,2018-05-08,21
4704,Вечная весна,2016-08-25,12
4705,Эти Глаза Напротив,2015-09-18,11
4706,14 минут до старта,2017-08-24,23
4707,"Soviet Retro Jazz Collection (1937-1944), Vol. 3",2020-01-17,20
4708,Нежность,2018-05-08,22
4709,Мой костёр / Russian Vintage Songs,2014-01-07,16
4710,Подмосковные вечера (Имена на все времена),2014-08-24,23
4711,Золотая коллекция,2017-05-23,30
4712,"Эх, дороги",2013-12-27,20
4713,Best of Ivan Rebroff (18 Hits),2010-07-12,18
4714,Velikie ispolniteli Rossii XX veka: Mayja Kristalinskaja,2001-01-01,50
4715,Маленький принц. Песни из кинофильмов,2015-04-22,23
4716,Ah ! Si j'étais riche...,,16
4717,Лучшие песни часть 1,2017-08-14,22
4718,Ayrılıq,,20
4719,Velikie ispolniteli Rossii XX veka: Vladimir Troshin,2005-01-01,49
4720,Созвездье Гагарина (1958 - 1962),2014-06-25,9
4721,Russian Songs of World War II: Recordings 1938 - 1945,2010-01-10,12
4722,"Кватро - XV лет, Часть 1",2018-11-16,12
4723,There Is a Ring of Tambourine,2011-10-04,14
4724,Изумруд (Emerald),2008-10-28,22
4725,Velikie ispolniteli Rossii XX veka: Aleksandr Vertinskiy,,60
4726,Военно-патриотическая музыка. Выпуск 1,2013-01-01,12
4727,XV лет. Посвящение женщине. Часть 3,2019-03-07,10
4728,Поёт Пётр Лещенко,2008-01-01,19
4729,Всё будет завтра,2019-11-18,17
4730,Сделано в СССР. Выпуск 1,2007-01-01,17
4731,Алексей Фатьянов: Майскими короткими ночами,2006-01-01,22
4732,Владимир Трошин: Признание,2008-01-01,23
4733,Liricheskie pesni: Ognei tak mnogo zolotykh...,2016-06-20,31
4734,Опять метель,2022-12-11,1
4735,Ресторанный Хит,2020-03-17,16
4736,Поющие звёзды советского кино,2017-11-10,30
4737,Velikie ispolniteli Rossii XX veka: Ol'ga Voronets,2002-01-01,51
4738,4 ноября (День народного единства),,16
4739,Уличные мелодии в смокингах,,12
4740,Течёт река Волга,2013-05-23,15
4741,Песни из кинофильмов (часть 1-я),2013-05-22,57
4742,Džan Azerbajdžan!,2019-07-08,20
4743,Фанаты России,2024-07-12,1
4744,Baku gözel çeher,2019-07-07,20
4745,Мы - русские,2001-01-01,12
4746,Velikie ispolniteli Rossii XX veka: Georgiy Vinogradov (Deluxe),2001-01-01,49
4747,Velikie ispolniteli Rossii XX veka: Ljudmila Zykina,2004-01-01,39
4748,"Vse pesni Mayi Kristalinskoy, Ch. 1",2005-01-01,25
4749,Я люблю вас так безумно,2006-01-01,18
4750,Знакомая песенка. Дискотека СССР,2017-06-03,17
4751,Лучшие песни,2020-10-20,50
4752,На сопках Маньчжурии (1943 - 1956),2014-06-25,7
4753,Федор Шаляпин. 20 лучших песен,2001-08-08,20
4754,Si No Quieres No,2024-03-10,1
4755,La Diabla,2023-11-30,1
4756,Dolido Pero No Arrepentido,2024-02-09,6
4757,Que Onda,2023-08-30,1
4758,Corazón de Piedra,2024-03-21,1
4759,ÉXODO,2024-06-20,24
4760,La Víctima,2023-08-17,1
4761,$AD BOYZ 4 LIFE II,2023-10-05,17
4762,GÉNESIS,2023-06-29,17
4763,Pa las Baby's Y Belikeada,2023-10-20,30
4764,Madonna,2024-03-08,1
4765,PRESENTE,2023-11-17,12
4766,Hex,2018-03-12,1
4767,Colmillo De Leche,2023-05-19,18
4768,Poco A Poco,2023-09-21,1
4769,El Azul,2023-02-10,1
4770,Ella Baila Sola,2023-03-16,1
4771,LA DURANGO,2024-05-09,1
4772,BIPOLAR,2023-09-07,1
4773,"Corridos Bélicos, Vol. IV (Versión Deluxe)",2024-02-29,32
4774,LA PEOPLE II,2024-03-21,1
4775,DESVELADO,2023-04-28,16
4776,Pa Que Hablen,2022-12-30,13
4777,NOSTALGIA,2022-05-06,14
4778,death bed (coffee for your head),2020-02-08,1
4779,El Gavilán,2022-10-21,1
4780,Nata Montana,2023-06-30,15
4781,Baby Please,2024-03-14,1
4782,Corta Venas,2020-12-18,24
4783,La Guerita,2024-04-26,1
4784,Mi Nuevo Yo,2019-12-24,8
4785,Dañado,2022-06-02,7
4786,Por Las Noches,2021-06-11,1
4787,"Boca Chueca, Vol. 1",2024-05-30,19
4788,Mi Vida En Un Cigarro 2,2022-02-11,21
4789,Apaga El Cel,2023-12-22,1
4790,Giza,2024-07-10,1
4791,Modo DND,2023-10-26,1
4792,Ya Te Olvide,2024-05-15,1
4793,Alma Vacía,2021-08-20,7
4794,El Aferrado,2015-03-23,13
4795,Sigan Hablando,2022-12-28,13
4796,Aquí Te Espero,2023-07-27,1
4797,Martes 13,2024-05-17,1
4798,Billete Grande (En Vivo),2022-08-02,1
4799,Alch Si,2023-11-30,1
4800,ROMPE LA DOMPE,2023-12-28,1
4801,Intercambio Injusto,2024-07-12,1
4802,Mi Morenita,2024-05-24,1
4803,SABOR FRESA,2023-06-22,1
4804,"Corridos Bélicos, Vol. IV",2024-01-04,23
4805,TQM,2023-05-19,1
4806,Sin Pagar Renta,2023-07-06,1
4807,Tu Veneno Mortal,2020-04-06,10
4808,Corridos Tumbados,2019-10-31,21
4809,Don't Stop The Magic,2023-05-12,7
4810,3.0,2013-07-23,10
4811,La Historia... Los Éxitos,2008-06-25,18
4812,Greatest Hits,2008-02-26,16
4813,Ciclos,2009-05-19,11
4814,Para La Eternidad,2016-05-27,15
4815,Valio La Pena,2004-07-27,8
4816,Corazon de Acero,2016-03-29,1
4817,Contraste,2007-11-20,17
4818,"Cantándole al Amor, Vol. 2",2023-10-21,8
4819,Fabricando Fantasías,,8
4820,En Tiempo De Amor,2003-10-27,10
4821,32 Cañonazos,2015-07-01,32
4822,Mis Favoritas,2010-06-08,14
4823,Men in Salsa,,9
4824,Búscame,2005-03-20,10
4825,Sigo Siendo Yo,2006-06-30,14
4826,Suavemente...Los Exitos,2008-10-14,16
4827,Los Cotizados,2015-08-21,14
4828,Manos de Tijera,2021-08-24,1
4829,25 Horas,2014-05-31,1
4830,40,2020-05-29,9
4831,Grandes Exitos,2015-07-01,12
4832,Travesia,,12
4833,Probablemente,2018-02-16,1
4834,Feliz Navidad Con Salsa,2022-12-16,12
4835,"Greatest Cumbia Classics Of Colombia, Vol. 1",2015-07-01,16
4836,Intenso,2001-07-24,12
4837,Me Va Extrañar,2017-09-27,1
4838,La Negra Tiene Tumbao,2001-12-03,10
4839,Nuevo Milenio - El Mismo Sabor,,8
4840,Lo Esencial,2000-07-11,14
4841,Cumbias Para Bailar,2021-10-29,15
4842,OPUS,2019-05-10,10
4843,Me Hubieras Dicho,2019-03-27,1
4844,Pura Salsa,2006-01-01,14
4845,Traicionera (Baile Total),2017-11-24,10
4846,Puro Corazón,2007-10-11,14
4847,Salvame,2020-08-09,1
4848,Regálame Una Noche,2005-08-24,12
4849,Qué Agonía,2023-03-24,1
4850,Que Suenen los Tambores,2015-04-21,13
4851,Punta Cana,2024-01-26,1
4852,Mejor Que Ayer,2001-05-07,12
4853,The Best,2015-07-01,16
4854,Mi Musica,2006-04-07,8
4855,Escombros,2019-05-13,9
4856,Está Rico,2018-09-28,1
4857,Descarga Espectacular,2015-07-01,15
4858,"Mi Historia Musical, Vol. 3",2017-08-09,10
4859,"Marc Anthony ""El Cantante"" OST",2007-07-24,10
4860,Viceversa,,13
4861,Justo A Tiempo,2006-01-01,8
4862,Grandes Exitos de Salsa,2015-07-01,12
4863,"Milenario, Vol. 3",2015-07-01,20
4864,Bueno y Más,2009-06-05,10
4865,El Papa De La Salsa,2008-09-09,9
4866,Un Hombre Normal,2013-11-12,1
4867,Ahora Mas Que Nunca,2012-09-20,11
4868,Coleccion de Oro,2002-01-24,15
4869,No Le Cuentes,2024-05-31,1
4870,Busco Un Pueblo (Deluxe Edition),2012-01-23,15
4871,Oro Salsero (20 Éxitos),2002-12-10,20
4872,Grandes Exitos,2006-01-01,10
4873,Tatuaje,,13
4874,Mi Todo,2023-05-01,1
4875,Sedúceme,2021-03-15,8
4876,Sin Escencia,2018-09-02,1
4877,30 Exitos Insuperables,2009-01-01,30
4878,Por Las Buenas,2007-08-31,10
4879,Ven Devórame Otra Vez (Baile Total),2017-11-24,10
4880,Greatest Hits,2008-04-15,14
4881,Regalo Del Alma,,11
4882,Pa'lla Voy,2022-03-04,9
4883,Pa'lla Voy,2021-08-27,1
4884,Exitos Y Mas Exitos,2006-03-30,10
4885,Vida,2009-12-08,20
4886,"Debut y Segunda Tanda, Vol.1",2022-09-08,8
4887,Los Rostros de la Salsa,2017-11-24,21
4888,Desde Un Principio / From The Beginning,2006-01-01,15
4889,Tres Semanas,2014-05-23,1
4890,Exitos Originales,2007-11-20,15
4891,Evidencia,2021-09-15,1
4892,MUEVENSE,2024-04-26,10
4893,Gold,2008-06-24,36
4894,Brasil Precisa Balancar,,13
4895,Fundamental - Samba de Raiz,,14
4896,25 Anos (Ao Vivo),2011-07-05,20
4897,A Bossa de Cauby Peixoto,2015-11-06,10
4898,Roda de Samba do Casuarina e Convidados,2010-01-05,14
4899,Uma Batida Diferente,2004-05-08,12
4900,Getz For Lovers,2002-01-14,15
4901,Timeless,2006-01-01,15
4902,Best of Brazil,2015-12-01,36
4903,Getz / Gilberto ‘76,2016-02-19,13
4904,The Girl From Ipanema,2023-08-16,30
4905,Que Falta Você Me Faz,2007-07-05,15
4906,Diva,2003-05-20,21
4907,The Essential,2003-01-01,13
4908,A Força do Nosso Som Continua (Ao Vivo),2019-08-31,14
4909,Ao Vivo Na Ilha Da Magia,,22
4910,Sambista Perfeito,2007-10-22,15
4911,Nossa Onda É Essa!,,11
4912,D'Improvviso,2009-01-25,14
4913,"As canções de eu, tu, eles",2000-01-01,14
4914,Pagode Do Exalta Ao Vivo,2007-01-01,15
4915,Maria Rita,2003-10-01,13
4916,Samba Meu,2007-09-04,14
4917,Relicário: João Gilberto (Ao Vivo no Sesc 1998),2023-04-26,36
4918,Afro Bossa,2003-01-01,12
4919,Bachianinha No. 1 (Arr. for Guitar by Sérgio Assad),2023-09-01,1
4920,The Best of Caetano Veloso,2003-09-16,15
4921,Carolina,,12
4922,Ykytu,2021-09-24,12
4923,Tribal Bahia,2003-10-23,14
4924,Mtv Ao Vivo Arlindo Cruz - Cd 1,2009-04-18,14
4925,Os Afro-Sambas,,11
4926,Bacheando,2023-09-22,11
4927,Samba Social Clube,2007-01-02,12
4928,In Rotation,2004-03-09,12
4929,The Life Aquatic with Steve Zissou (Original Motion Picture Soundtrack),2004-12-14,20
4930,Outubro,2024-05-15,1
4931,Getz For Lovers (Deluxe Edition),2022-02-10,26
4932,Retratos,2004-01-01,14
4933,Magic,2014-09-09,13
4934,Só Depois,2022-11-18,1
4935,"Samba de Raiz - Ao Vivo, Vol. 2",2002-08-05,14
4936,Simplicidade,2000-09-29,15
4937,Rio: Music From The Motion Picture,2011-01-01,15
4938,Ao vivo 2,2000-10-10,14
4939,Samba Is Our Gift,2006-08-10,11
4940,Samba de Raiz - Ao Vivo,2002-01-14,14
4941,Cool Steps Drum 'n' Bass Grooves,,15
4942,Favela,2021-03-25,25
4943,Ana E Jorge,2005-11-17,15
4944,O Mito (Digital Edition),2022-02-06,35
4945,Vegas In Goiânia (Ao Vivo),2023-12-08,5
4946,Digitando,2023-06-23,1
4947,"Fortaleza, Vol.1 (Ao Vivo)",2024-01-12,4
4948,"Fortaleza, Vol.2 (Ao Vivo)",2024-03-28,7
4949,Anestesiado (Ao Vivo),2023-11-16,1
4950,Se Eu Beber Uma Lata (Ao Vivo),2024-04-25,1
4951,EU SOU SENTIMENTO,2024-06-06,1
4952,Let's Bora UDI (Ao Vivo),2024-02-29,13
4953,Como Um Beijo,2024-05-24,1
4954,Premonição,2024-07-11,1
4955,Sem Usar As Mãos,2024-03-14,1
4956,"Fortaleza, Vol.3 (Ao Vivo)",2024-06-06,11
4957,Nunca Deixe De Sonhar (Ao Vivo),2024-05-16,17
4958,Bem Mais Que Eu (Você Quer Caçar Seu Rumo) [Ao Vivo],2024-03-28,1
4959,MINHA EX,2024-05-02,1
4960,In Casa Vol. 02 (Ao Vivo),2024-05-30,4
4961,Piti (Ao Vivo),2024-05-03,1
4962,PEGA ESCANDALOSO,2024-03-28,1
4963,Morar Nesse Motel,2024-06-27,1
4964,Foi Intenso (Ao Vivo),2024-05-01,1
4965,Haverá Sinais (Ao Vivo),2024-02-14,1
4966,Simone Mendes - Só Hits,2024-04-04,10
4967,Gusttavo Lima e Você (Ao Vivo),2011-09-20,23
4968,Nem a Pau (feat. Simone Mendes) [Ao Vivo],2024-06-27,1
4969,Deu Moral (Ao Vivo),2024-04-11,1
4970,Na Balada (Ao Vivo),2011-08-21,15
4971,Só Sucesso 40+,2019-08-01,42
4972,"Escolhas, Vol. 2 (Ao Vivo)",2023-06-22,13
4973,O Céu Explica Tudo (Ao Vivo),2017-07-07,18
4974,Minha Herança,2024-05-30,1
4975,"Nunca Deixe De Sonhar, Vol. 3",2024-04-04,4
4976,"Let's Bora UDI, Vol. 2 (Ao Vivo)",2024-01-25,11
4977,"Um Novo Ciclo, Vol. 2",2024-01-15,11
4978,Cantando Sua História (Ao Vivo / Vol.1),2024-03-01,4
4979,Questão de Tempo (Ao Vivo / Vol.2),2024-03-29,3
4980,RAM TCHUM,2024-02-29,1
4981,DONA DE MIM,2022-12-23,1
4982,Raiz Goiânia (Ao Vivo),2023-10-12,25
4983,Ao Vivo No Ibirapuera,2020-05-15,22
4984,062 (Ao Vivo),2024-03-21,7
4985,Novas Histórias (Ao Vivo),2016-03-18,14
4986,Ao Vivo Em Brasília (Ao Vivo / Vol.1),2024-05-31,6
4987,Desejo Imortal (It Must Have Been Love) [Ao Vivo],2023-04-13,1
4988,"Pra Ouvir Tomando Uma, Vol. 1",2019-03-29,5
4989,Paraíso Particular (Ao Vivo),2024-04-11,19
4990,Vai Lá Em Casa Hoje (Ao Vivo),2021-10-22,1
4991,Cintilante (Ao Vivo / Vol.2),2023-10-20,9
4992,To Be (Ao Vivo),2023-12-15,38
4993,"DNA, Vol. 1 (Ao Vivo)",2024-05-24,9
4994,Esquece o Mundo Lá Fora (Ao Vivo) - Deluxe,2018-07-13,21
4995,Sombra Desconhecida (Ao Vivo),2024-06-21,1
4996,To Be (Ao Vivo Em Brasília),2023-07-28,19
4997,Ouça Com o Coração,2016-05-06,19
4998,Canudinho (Ao Vivo),2023-08-30,1
4999,Eu Gosto Assim (Ao Vivo),2022-09-16,1
5000,Soltos No Bahrem (Ao Vivo),2024-02-23,9
5001,Duas Três,2023-02-09,1
5002,Termina Comigo Antes,2022-03-31,1
5003,Beijo Equivocado,2023-09-14,1
5004,"Todos Os Cantos, Vol. 3 (Ao Vivo)",2019-08-16,3
5005,Caribe 2012: Ai Se o Verão Te Pega!,2012-06-22,28
5006,Até Você Voltar - Single,2014-06-09,1
5007,Lua (Boiadeira Internacional EP.4),2024-02-16,1
5008,Boiadeira Internacional (Ao Vivo),2024-02-23,19
5009,Diferentona,2024-07-04,1
5010,Cortando as BR (F&J 10 Anos) [Ao Vivo],2024-05-16,1
5011,To Be (Ao Vivo Em Nova Iorque EP1),2023-09-15,6
5012,Ao Vivo Em Palmas,2014-01-13,17
5013,F1000,2024-07-11,1
5014,Decretos Reais,2023-05-25,15
5015,Os Anjos Cantam,2015-03-23,17
5016,Ferida Curada,2019-07-19,1
5017,Poder de Mentir (Ao Vivo),2024-06-27,1
5018,Não Recomendo (Ao Vivo),2023-11-28,1
5019,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),2013-01-01,59
5020,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,46
5021,Hazbin Hotel (Original Soundtrack),2024-02-02,16
5022,Moana (Original Motion Picture Soundtrack/Deluxe Edition),2016-11-18,59
5023,The Greatest Showman (Original Motion Picture Soundtrack),2017-12-08,11
5024,TROLLS Band Together (Original Motion Picture Soundtrack),2023-10-20,14
5025,Heathers: The Musical (World Premiere Cast Recording),2014-06-10,20
5026,Mamma Mia! The Movie Soundtrack,2008-01-01,18
5027,Dear Evan Hansen (Original Broadway Cast Recording),2017-02-03,14
5028,This Is Me,2017-10-27,1
5029,Ride the Cyclone: The Musical (World Premiere Cast Recording),2021-05-07,23
5030,Mean Girls (Original Broadway Cast Recording),2018-05-18,21
5031,Anastasia (Original Broadway Cast Recording),2017-06-09,25
5032,Waitress (Original Broadway Cast Recording),2016-06-03,22
5033,Sing To Me Instead,2019-03-29,12
5034,Waving Through A Window (from Dear Evan Hansen [Original Broadway Cast Recording]),2016-12-02,1
5035,Beetlejuice (Original Broadway Cast Recording),2019-06-07,18
5036,Wicked,2003-01-01,19
5037,Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,28
5038,The Greatest Show,2017-10-27,1
5039,Saving Mr. Banks (Original Motion Picture Soundtrack [Deluxe Edition]),2013-01-01,40
5040,Descendants (Original TV Movie Soundtrack),2015-01-01,13
5041,Beauty and the Beast (Original Motion Picture Soundtrack/Deluxe Edition),2017-03-10,52
5042,Disney Summer Songs,2021-05-28,40
5043,Stargazing,2024-05-10,1
5044,Fireworks & Rollerblades,2024-04-05,15
5045,Beautiful Things,2024-01-18,1
5046,Belong Together,2024-02-16,1
5047,Good Times Go,2023-06-09,7
5048,Daylight,2023-04-14,1
5049,Bewitched,2023-09-08,14
5050,i am not who i was,2023-09-21,1
5051,Carry You Home,2024-05-31,1
5052,Everything I Know About Love,2022-08-26,13
5053,Continuum,2006-09-11,12
5054,=,2021-10-25,14
5055,Half of forever,2024-01-05,1
5056,Until I Found You (Em Beihold Version),2022-04-22,1
5057,÷ (Deluxe),2017-03-03,16
5058,From The Start,2023-05-11,1
5059,Before You Leave Me,2024-02-16,2
5060,Angel Face,2023-09-22,13
5061,Mean Girls (Music From The Motion Picture),2024-01-12,13
5062,Strangers,2023-09-01,1
5063,Overwhelmed (Ryan Mack Remix),2021-07-14,1
5064,Sugar Sweet,2023-03-03,1
5065,Save You a Seat,2024-03-29,1
5066,In My Room,2022-05-06,1
5067,Long Story Short,2020-05-22,8
5068,Snow Angel,2023-08-18,12
5069,something to remember,2023-10-27,1
5070,Bewitched: The Goddess Edition,2024-04-26,18
5071,Walk Me Home...,2022-07-29,8
5072,this is what falling in love feels like (554Hz),2022-10-03,3
5073,Unreal Unearth,2023-08-18,16
5074,labour,2023-03-23,1
5075,Slow It Down,2024-03-21,1
5076,TV,2021-05-20,13
5077,Solo,2023-11-15,1
5078,Until I Found You,2021-09-01,1
5079,Easy On My Eyes,2022-08-19,7
5080,Make It Look Easy,2024-03-08,5
5081,Sleep Deprivation,2022-04-01,1
5082,In The Stars,2022-04-29,1
5083,Everything To Everyone,2022-11-11,7
5084,The After Taste,2024-03-21,9
5085,x (Deluxe Edition),2014-06-21,16
5086,Eye To The Telescope,2005-01-01,12
5087,Good To Be,2023-10-17,1
5088,To Love Someone,2023-11-10,1
5089,Typical of Me EP,2021-04-30,7
5090,Before You,2022-10-28,1
5091,Son of a Bitch,2024-02-23,1
