album_id,album_name,release_date,total_tracks
4840,Crave,2012-02-28,11
4841,OPEN HEAVEN / River Wild (Deluxe/Live),2015-10-16,16
4842,There Is More (Studio Sessions),2018-07-13,6
4843,Cornerstone (Live),2012-07-03,13
4844,There Is More (Live),2018-04-06,17
4845,Ultimate Worship: Hillsong (Live),2005-12-27,17
4846,Burn The Ships,2018-10-05,11
4847,United We Stand (Live),2006-03-22,17
4848,Still Believe (Live),2012-01-01,9
4849,(in the meantime),2020-09-25,4
4850,Live From New York,2012-11-20,16
4851,Unsung Hero (The Inspired By Soundtrack),2024-04-26,12
4852,What Are We Waiting For?,2022-03-11,13
4853,Take Heart (Again),2020-10-30,12
4854,Wonder,2017-06-09,12
4855,People (Live),2019-04-26,20
4856,Are We There Yet?,2022-04-29,15
4857,TOGETHER,2020-05-01,1
4858,We Are Young & Free (Live),2013-09-30,15
4859,All Of My Best Friends,2020-08-28,20
4860,Love Me Like I Am (with Jordin Sparks),2022-10-07,1
4861,Awake,2019-10-11,15
4862,Let There Be Light (Deluxe),2016-10-14,17
4863,Zion (Deluxe Edition),2013-02-26,18
4864,Mighty To Save (Live),2006-09-05,14
4865,Living With A Fire (Live),2018-08-31,14
4866,Glorious Ruins (Live),2013-07-02,12
4867,III,2018-06-29,17
4868,Nothing Is Impossible,2011-06-28,13
4869,Let It Echo (Live),2016-01-15,12
4870,For God Is With Us,2021-09-24,1
4871,The Warrior's Code,2005-07-19,14
4872,Boulevard of Broken Dreams,,1
4873,Moth To A Flame,2022-01-03,2
4874,Voices In My Head,2022-05-31,2
4875,Watch The World Burn,2023-01-31,1
4876,Night Shades,2011-08-29,10
4877,ZOMBIFIED,2022-01-05,1
4878,Disco,2019-06-12,1
4879,The Silence In Black And White (Re-Issue),2004-06-08,18
4880,You'll Rebel to Anything (Expanded and Remastered 2008),,14
4881,Still Sleep?,2021-06-02,14
4882,The Diary Of Alicia Keys,2003-12-02,15
4883,Shine,2008-03-28,12
4884,Destined 2 Win,2021-04-02,21
4885,True 2 Myself,2019-10-11,17
4886,Winners In Paris,2024-05-08,1
4887,Girl on Fire (Remixes) - EP,2012-11-18,4
4888,The Blixky Tape 2,2021-03-19,13
4889,Mi Buena Suerte,2001-01-01,12
4890,Un-thinkable (I'm Ready) (feat. Drake) [Remix],2010-05-28,1
4891,No One (Remixes),2007-10-09,8
4892,Mama's Gun,2000-10-31,14
4893,Boy Meets World,2023-09-15,18
4894,Songs In A Minor,2001-06-05,16
4895,One and Only,2020-05-15,12
4896,Veckatimest,2009-05-24,12
4897,Under Construction,2002-11-12,14
4898,Yes Freestyle (feat. Sheff G),2024-07-10,1
4899,Ceremonials (Deluxe Edition),2011-01-01,16
4900,Sleepy Hallow Presents: Sleepy For President,2020-06-05,12
4901,The Very Best of Frankie Valli & The 4 Seasons,2003-01-14,20
4902,Juve The Great,2003-01-01,17
4903,Miss E... So Addictive,2001-05-14,18
4904,The Cookbook,2005-07-04,16
4905,The Element Of Freedom,2009-12-15,14
4906,Herstory,2017-04-27,7
4907,The Evolution of Robin Thicke,2006-01-01,16
4908,Be My Baby: The Very Best of The Ronettes,2011-02-22,18
4909,Lucy Pearl,2000-05-23,15
4910,No No,2024-07-03,1
4911,As I Am (Expanded Edition),2007-11-09,17
4912,Más Allá Del Sol,2006-04-24,12
4913,Die Young (feat. 347aidan),2022-05-25,1
4914,Afortunado,2002-12-17,12
4915,Mi Mexico Querido,2020-04-10,15
4916,House Hues,2021-03-11,4
4917,The Breakthrough,2005-01-01,18
4918,Secreto De Amor,2000-04-05,10
4919,Memorias,2003-01-01,12
4920,Realidades,2014-09-16,11
4921,In My Head,2022-04-01,1
4922,Touch,,13
4923,DON'T SLEEP,2019-10-31,14
4924,Obviously,2021-03-12,12
4925,En El Idioma Del Amor,2001-01-01,10
4926,Aijuswanaseing,2000-01-01,15
4927,222,2023-07-14,15
4928,Cheesin',2020-04-22,1
4929,Beat the Odds,2022-08-26,1
4930,Pasión Y Cumbia,2001-01-01,13
4931,Cupid's Guidance,2024-02-14,1
4932,Return To Cookie Mountain,2006-07-03,11
4933,The Rebirth Of Marvin,2023-02-10,11
4934,Sólo Pienso En Ti,2006-01-01,12
4935,Gata Only,2024-02-02,1
4936,La Bebe (Remix),2023-03-17,2
4937,Don't Kill the Magic,2014-06-25,11
4938,APAGA EL CEL,2024-05-17,1
4939,Me 4 U,2015-10-16,14
4940,The Very Best Of,,18
4941,Closer to the Sun,2005-04-19,20
4942,DÁKITI,2020-10-30,1
4943,KG0516,2021-03-26,16
4944,Orion,2024-05-29,1
4945,Gata Only (Remix),2024-06-07,1
4946,HUMO,2024-04-04,1
4947,El Cartel: The Big Boss,2007-06-05,21
4948,Troubadour,,14
4949,INTER SHIBUYA (FERXXO EDITION),2021-12-17,24
4950,QUEMA,2023-07-13,1
4951,Gaga,2024-07-11,1
4952,Baby Demon,2024-07-11,1
4953,El Efecto,2019-03-15,1
4954,54+1,2019-03-22,13
4955,CÓMO SE SIENTE (Remix),2020-05-09,1
4956,Put Your Head On My Shoulder: The Very Best Of Paul Anka,2000-10-03,22
4957,The Essential Roy Orbison,2006-03-28,40
4958,The Very Best of The Dixie Cups: Chapel of Love,2006-12-13,17
4959,The Ultimate Petula Clark,2003-04-14,21
4960,Hey! Baby (Deluxe Edition Remastered),2017-12-12,12
4961,"The Very Best Of ""The Archies""",2007-11-07,16
4962,Will You Still Love Me Tomorrow,,10
4963,Da Doo Ron Ron: The Very Best of The Crystals,2011-02-22,18
4964,La Gran Fiesta Formoseña,2022-11-14,17
4965,The Chiffons Absolutely The Best!,2004-10-02,14
4966,Elvis 30 #1 Hits,2002-09-24,31
4967,Dancin' Party: The Chubby Checker Collection (1960-1966),2020-06-19,21
4968,Gold,2005-06-14,50
4969,Matamoros Querido,2002-01-01,12
4970,The Ultimate Jackie Wilson,,44
4971,The Best Of Dion,2001-01-01,10
4972,"Sugar, Sugar",2007-01-01,2
4973,Recordando Monterrey,2002-01-01,10
4974,Greatest Hits,2005-09-20,12
4975,Serie 32: Yndio,2001-01-01,32
4976,Rigo Tovar '81,2002-01-01,9
4977,Wall of Sound: The Very Best of Phil Spector 1961-1966,2011-02-22,19
4978,Who Wrote The Book Of Love? [Digital Version],2006-01-24,14
4979,The Drifters: Essentials,2002-07-01,12
4980,The Essential Elvis Presley,,40
4981,The Best of The Monkees,2008-07-01,25
4982,ELVIS (Original Motion Picture Soundtrack),2022-06-24,36
4983,The Killer Keys Of Jerry Lee Lewis (Sun Records 70th / Remastered 2022),2022-09-23,14
4984,Legacy,2000-01-01,100
4985,The Definitive Collection,2006-04-18,26
4986,Sing & Swing with Bobby Darin,2007-10-30,60
4987,The Capitol Singles 1959-1961,2020-10-23,20
4988,Frankie Avalon,2008-12-01,10
4989,Antologia (Volumen 2),2000-08-29,10
4990,Up on the Roof: The Best of the Drifters,2005-02-08,14
4991,The Best Of Bobby Vinton,2004-06-22,14
4992,If I Can Dream: Elvis Presley with the Royal Philharmonic Orchestra,2015-10-30,14
4993,In the Ghetto,2024-06-28,1
4994,Los Exitos de Los Terricolas,2002-08-20,17
4995,The Coasters,2005-02-08,14
4996,The Best Of Chubby Checker 1959-1963,2005-01-01,24
4997,Surf City And Other Swingin' Cities,2010-01-01,12
4998,The Complete Laurie Singles,2012-10-02,36
4999,All-Time Greatest Hits & More 1959-1965,2007-01-29,40
5000,Éxitos De Época (De Colección),2010-01-01,15
5001,Serie Sensacional Regional Mexican Yndio,2000-10-17,8
5002,Exitos Eternos,2005-01-01,18
5003,We'd Like To Teach The World To Sing,2005-02-08,12
5004,Éxitos Románticos (De Colección),2010-01-01,15
5005,Greatest Hits: Walking To New Orleans,2007-01-01,30
5006,The Best Of Dion & The Belmonts,2005-01-01,30
5007,The Best of Ritchie Valens,2006-01-24,16
5008,Antologia Vol. I,2000-01-01,10
5009,The Dimension Dolls,2005-09-20,20
5010,The Legendary Masters Series,2011-01-01,28
5011,Antología. . . Los Solitarios,2002-09-30,30
5012,Lo Mejor De Lo Mejor De RCA Victor,2001-06-19,40
5013,Stand By Me,2016-11-25,39
5014,Palito Ortega y Sus Exitos,2000-01-01,15
5015,Con Banda,2000-07-17,10
5016,Elvis 30 #1 Hits (Expanded Edition),2022-02-18,40
5017,The Pennsylvania Vikings,2022-07-01,11
5018,Tommy's 22 Big Ones,2001-01-01,22
5019,Serie Diamante (USA),2009-03-31,12
5020,Only By The Night,2008-09-23,11
5021,Evolve,2017-06-23,12
5022,Good Times! (Deluxe Edition),2016-05-27,15
5023,Way Out Here,2024-04-12,7
5024,Night Visions,2012-09-04,12
5025,Tailgates & Tanlines,2011-01-01,13
5026,Beautiful As You,2024-05-10,1
5027,Buy Me a Boat,2015-10-30,11
5028,Mr. Saturday Night,2022-09-02,14
5029,The Definitive Collection,2007-04-24,22
5030,"Polk Salad Annie (Live at Mid-South Coliseum, Memphis, TN - March 20, 1974)",2024-06-14,1
5031,Sun Records Originals: Right Behind You Baby,2023-03-03,20
5032,Mandatory: The Best Of The Blasters,2023-11-03,21
5033,The Fats Domino Jukebox: 20 Greatest Hits The Way You Originally Heard Them,2002-01-01,20
5034,The 50 Greatest Hits,2020-04-03,50
5035,"Sun Records - 60 Years, 60 Singles Box Set",2012-07-31,60
5036,Sun Records Originals: Rock 'n' Roll Ruby,2023-02-24,24
5037,Danny Boy,2024-07-19,1
5038,"The Cadence Years, Vol. 1",,15
5039,Just My Rock & Roll Classics (Remastered),2020-01-31,56
5040,Not Fade Away: The Complete Studio Recordings And More,2008-01-14,203
5041,Greatest Love Songs,,22
5042,Buddy Knox,2005-05-17,11
5043,Дрёма. Русские колыбельные,2015-04-22,13
5044,Поёт Майя Кристалинская (Remastered),2019-12-22,4
5045,Velikie ispolniteli Rossii XX veka: Pjotr Lescenko,2001-01-01,50
5046,Wartime Songs,2011-04-25,25
5047,Любимые песни.ru,2018-05-08,21
5048,Лучшие песни часть 2,2017-08-14,20
5049,Вечная весна,2016-08-25,12
5050,Эти Глаза Напротив,2015-09-18,11
5051,14 минут до старта,2017-08-24,23
5052,"Soviet Retro Jazz Collection (1937-1944), Vol. 3",2020-01-17,20
5053,Нежность,2018-05-08,22
5054,Мой костёр / Russian Vintage Songs,2014-01-07,16
5055,Подмосковные вечера (Имена на все времена),2014-08-24,23
5056,"Эх, дороги",2013-12-27,20
5057,Best of Ivan Rebroff (18 Hits),2010-07-12,18
5058,Золотая коллекция,2017-05-23,30
5059,Velikie ispolniteli Rossii XX veka: Mayja Kristalinskaja,2001-01-01,50
5060,Ah ! Si j'étais riche...,,16
5061,Маленький принц. Песни из кинофильмов,2015-04-22,23
5062,Velikie ispolniteli Rossii XX veka: Vladimir Troshin,2005-01-01,49
5063,Ayrılıq,,20
5064,Лучшие песни часть 1,2017-08-14,22
5065,Созвездье Гагарина (1958 - 1962),2014-06-25,9
5066,"Кватро - XV лет, Часть 1",2018-11-16,12
5067,Russian Songs of World War II: Recordings 1938 - 1945,2010-01-10,12
5068,Военно-патриотическая музыка. Выпуск 1,2013-01-01,12
5069,Изумруд (Emerald),2008-10-28,22
5070,There Is a Ring of Tambourine,2011-10-04,14
5071,Всё будет завтра,2019-11-18,17
5072,Поёт Пётр Лещенко,2008-01-01,19
5073,Сделано в СССР. Выпуск 1,2007-01-01,17
5074,Velikie ispolniteli Rossii XX veka: Aleksandr Vertinskiy,,60
5075,Владимир Трошин: Признание,2008-01-01,23
5076,XV лет. Посвящение женщине. Часть 3,2019-03-07,10
5077,Алексей Фатьянов: Майскими короткими ночами,2006-01-01,22
5078,Liricheskie pesni: Ognei tak mnogo zolotykh...,2016-06-20,31
5079,Velikie ispolniteli Rossii XX veka: Ol'ga Voronets,2002-01-01,51
5080,Уличные мелодии в смокингах,,12
5081,Поющие звёзды советского кино,2017-11-10,30
5082,Velikie ispolniteli Rossii XX veka: Georgiy Vinogradov (Deluxe),2001-01-01,49
5083,4 ноября (День народного единства),,16
5084,Фанаты России,2024-07-12,1
5085,Мы - русские,2001-01-01,12
5086,Песни из кинофильмов (часть 1-я),2013-05-22,57
5087,Течёт река Волга,2013-05-23,15
5088,Опять метель,2022-12-11,1
5089,Velikie ispolniteli Rossii XX veka: Ljudmila Zykina,2004-01-01,39
5090,Знакомая песенка. Дискотека СССР,2017-06-03,17
5091,"Vse pesni Mayi Kristalinskoy, Ch. 1",2005-01-01,25
5092,"Золотые хиты, Ч. 1",2017-09-08,10
5093,Я люблю вас так безумно,2006-01-01,18
5094,Лучшие песни,2020-10-20,50
5095,На сопках Маньчжурии (1943 - 1956),2014-06-25,7
5096,Федор Шаляпин. 20 лучших песен,2001-08-08,20
5097,Džan Azerbajdžan!,2019-07-08,20
5098,Si No Quieres No,2024-03-10,1
5099,Dolido Pero No Arrepentido,2024-02-09,6
5100,Que Onda,2023-08-30,1
5101,ÉXODO,2024-06-20,24
5102,Corazón de Piedra,2024-03-21,1
5103,La Víctima,2023-08-17,1
5104,GÉNESIS,2023-06-29,17
5105,Pa las Baby's Y Belikeada,2023-10-20,30
5106,Madonna,2024-03-08,1
5107,PRESENTE,2023-11-17,12
5108,Colmillo De Leche,2023-05-19,18
5109,Poco A Poco,2023-09-21,1
5110,El Azul,2023-02-10,1
5111,"Corridos Bélicos, Vol. IV (Versión Deluxe)",2024-02-29,32
5112,Ella Baila Sola,2023-03-16,1
5113,$AD BOYZ 4 LIFE II,2023-10-05,17
5114,BIPOLAR,2023-09-07,1
5115,NOSTALGIA,2022-05-06,14
5116,DESVELADO,2023-04-28,16
5117,LA DURANGO,2024-05-09,1
5118,death bed (coffee for your head),2020-02-08,1
5119,Giza,2024-07-10,1
5120,LA PEOPLE II,2024-03-21,1
5121,Pa Que Hablen,2022-12-30,13
5122,El Gavilán,2022-10-21,1
5123,Nata Montana,2023-06-30,15
5124,Intercambio Injusto,2024-07-12,1
5125,Dañado,2022-06-02,7
5126,Baby Please,2024-03-14,1
5127,Mi Nuevo Yo,2019-12-24,8
5128,Corta Venas,2020-12-18,24
5129,Mi Vida En Un Cigarro 2,2022-02-11,21
5130,"Boca Chueca, Vol. 1",2024-05-30,19
5131,MIRADA,2024-07-19,12
5132,Por Las Noches,2021-06-11,1
5133,Alma Vacía,2021-08-20,7
5134,Apaga El Cel,2023-12-22,1
5135,Aquí Te Espero,2023-07-27,1
5136,Sigan Hablando,2022-12-28,13
5137,El Aferrado,2015-03-23,13
5138,Modo DND,2023-10-26,1
5139,Billete Grande (En Vivo),2022-08-02,1
5140,Martes 13,2024-05-17,1
5141,Ya Te Olvide,2024-05-15,1
5142,Alch Si,2023-11-30,1
5143,ROMPE LA DOMPE,2023-12-28,1
5144,"Corridos Bélicos, Vol. IV",2024-01-04,23
5145,SABOR FRESA,2023-06-22,1
5146,3.0,2013-07-23,10
5147,La Historia... Los Éxitos,2008-06-25,18
5148,Greatest Hits,2008-02-26,16
5149,Ciclos,2009-05-19,11
5150,Para La Eternidad,2016-05-27,15
5151,Fuera Fuera,2024-03-14,1
5152,Valio La Pena,2004-07-27,8
5153,Corazon de Acero,2016-03-29,1
5154,Contraste,2007-11-20,17
5155,En Tiempo De Amor,2003-10-27,10
5156,"Cantándole al Amor, Vol. 2",2023-10-21,8
5157,32 Cañonazos,2015-07-01,32
5158,Fabricando Fantasías,,8
5159,Mis Favoritas,2010-06-08,14
5160,Men in Salsa,,9
5161,Búscame,2005-03-20,10
5162,Sigo Siendo Yo,2006-06-30,14
5163,Suavemente...Los Exitos,2008-10-14,16
5164,Los Cotizados,2015-08-21,14
5165,Manos de Tijera,2021-08-24,1
5166,25 Horas,2014-05-31,1
5167,Grandes Exitos,2015-07-01,12
5168,40,2020-05-29,9
5169,Travesia,,12
5170,Probablemente,2018-02-16,1
5171,Feliz Navidad Con Salsa,2022-12-16,12
5172,Intenso,2001-07-24,12
5173,"Greatest Cumbia Classics Of Colombia, Vol. 1",2015-07-01,16
5174,Me Va Extrañar,2017-09-27,1
5175,La Negra Tiene Tumbao,2001-12-03,10
5176,Nuevo Milenio - El Mismo Sabor,,8
5177,Lo Esencial,2000-07-11,14
5178,Cumbias Para Bailar,2021-10-29,15
5179,OPUS,2019-05-10,10
5180,Me Hubieras Dicho,2019-03-27,1
5181,Pura Salsa,2006-01-01,14
5182,Traicionera (Baile Total),2017-11-24,10
5183,Puro Corazón,2007-10-11,14
5184,Regálame Una Noche,2005-08-24,12
5185,Qué Agonía,2023-03-24,1
5186,Salvame,2020-08-09,1
5187,Mejor Que Ayer,2001-05-07,12
5188,Que Suenen los Tambores,2015-04-21,13
5189,Punta Cana,2024-01-26,1
5190,Mi Musica,2006-04-07,8
5191,The Best,2015-07-01,16
5192,Está Rico,2018-09-28,1
5193,Descarga Espectacular,2015-07-01,15
5194,"Marc Anthony ""El Cantante"" OST",2007-07-24,10
5195,Escombros,2019-05-13,9
5196,"Mi Historia Musical, Vol. 3",2017-08-09,10
5197,Grandes Exitos de Salsa,2015-07-01,12
5198,"Milenario, Vol. 3",2015-07-01,20
5199,Coleccion de Oro,2002-01-24,15
5200,El Papa De La Salsa,2008-09-09,9
5201,Bueno y Más,2009-06-05,10
5202,Ahora Mas Que Nunca,2012-09-20,11
5203,Oro Salsero (20 Éxitos),2002-12-10,20
5204,Un Hombre Normal,2013-11-12,1
5205,Busco Un Pueblo (Deluxe Edition),2012-01-23,15
5206,Grandes Exitos,2006-01-01,10
5207,Tatuaje,,13
5208,Sedúceme,2021-03-15,8
5209,Mi Todo,2023-05-01,1
5210,Sin Escencia,2018-09-02,1
5211,No Le Cuentes,2024-05-31,1
5212,30 Exitos Insuperables,2009-01-01,30
5213,Ven Devórame Otra Vez (Baile Total),2017-11-24,10
5214,Greatest Hits,2008-04-15,14
5215,Por Las Buenas,2007-08-31,10
5216,Regalo Del Alma,,11
5217,Pa'lla Voy,2022-03-04,9
5218,Exitos Y Mas Exitos,2006-03-30,10
5219,Pa'lla Voy,2021-08-27,1
5220,Los Rostros de la Salsa,2017-11-24,21
5221,"Debut y Segunda Tanda, Vol.1",2022-09-08,8
5222,Tres Semanas,2014-05-23,1
5223,Vida,2009-12-08,20
5224,Desde Un Principio / From The Beginning,2006-01-01,15
5225,Exitos Originales,2007-11-20,15
5226,Evidencia,2021-09-15,1
5227,Gold,2008-06-24,36
5228,Brasil Precisa Balancar,,13
5229,Roda de Samba do Casuarina e Convidados,2010-01-05,14
5230,A Bossa de Cauby Peixoto,2015-11-06,10
5231,Uma Batida Diferente,2004-05-08,12
5232,Be There,2024-06-14,1
5233,Timeless,2006-01-01,15
5234,Getz For Lovers,2002-01-14,15
5235,Best of Brazil,2015-12-01,36
5236,Getz / Gilberto ‘76,2016-02-19,13
5237,The Girl From Ipanema,2023-08-16,30
5238,Que Falta Você Me Faz,2007-07-05,15
5239,The Essential,2003-01-01,13
5240,Diva,2003-05-20,21
5241,Ao Vivo Na Ilha Da Magia,,22
5242,Sambista Perfeito,2007-10-22,15
5243,Nossa Onda É Essa!,,11
5244,Maria Rita,2003-10-01,13
5245,D'Improvviso,2009-01-25,14
5246,"Samba de Raiz - Ao Vivo, Vol. 2",2002-08-05,14
5247,Os Primeiros Anos,2016-03-18,25
5248,Relicário: João Gilberto (Ao Vivo no Sesc 1998),2023-04-26,36
5249,"As canções de eu, tu, eles",2000-01-01,14
5250,Samba Meu,2007-09-04,14
5251,Afro Bossa,2003-01-01,12
5252,The Best of Caetano Veloso,2003-09-16,15
5253,Bachianinha No. 1 (Arr. for Guitar by Sérgio Assad),2023-09-01,1
5254,Ykytu,2021-09-24,12
5255,Carolina,,12
5256,Mtv Ao Vivo Arlindo Cruz - Cd 1,2009-04-18,14
5257,Tribal Bahia,2003-10-23,14
5258,Os Afro-Sambas,,11
5259,Bacheando,2023-09-22,11
5260,In Rotation,2004-03-09,12
5261,Tá tudo bem,2024-07-25,1
5262,The Life Aquatic with Steve Zissou (Original Motion Picture Soundtrack),2004-12-14,20
5263,Até Que Aprendi,2024-03-01,1
5264,Samba Social Clube,2007-01-02,12
5265,Getz For Lovers (Deluxe Edition),2022-02-10,26
5266,Retratos,2004-01-01,14
5267,Magic,2014-09-09,13
5268,Ao vivo 2,2000-10-10,14
5269,Simplicidade,2000-09-29,15
5270,Samba de Raiz - Ao Vivo,2002-01-14,14
5271,Rio: Music From The Motion Picture,2011-01-01,15
5272,O Mito (Digital Edition),2022-02-06,35
5273,Só Depois,2022-11-18,1
5274,"Fortaleza, Vol.2 (Ao Vivo)",2024-03-28,7
5275,EU SOU SENTIMENTO,2024-06-06,1
5276,Anestesiado (Ao Vivo),2023-11-16,1
5277,"Fortaleza, Vol.3 (Ao Vivo)",2024-06-06,11
5278,Pagode Do Exalta Ao Vivo,2007-01-01,15
5279,Se Eu Beber Uma Lata (Ao Vivo),2024-04-25,1
5280,Premonição,2024-07-11,1
5281,Como Um Beijo,2024-05-24,1
5282,Morar Nesse Motel,2024-06-27,1
5283,Ouça Com o Coração,2016-05-06,19
5284,Let's Bora UDI (Ao Vivo),2024-02-29,13
5285,In Casa Vol. 02 (Ao Vivo),2024-05-30,4
5286,Sem Usar As Mãos,2024-03-14,1
5287,Diferentona,2024-07-04,1
5288,Nunca Deixe De Sonhar (Ao Vivo),2024-05-16,17
5289,Beijo Equivocado,2023-09-14,1
5290,MINHA EX,2024-05-02,1
5291,Astronauta,2024-06-06,1
5292,Poder de Mentir (Ao Vivo),2024-06-27,1
5293,PEGA ESCANDALOSO,2024-03-28,1
5294,Piti (Ao Vivo),2024-05-03,1
5295,Gusttavo Lima e Você (Ao Vivo),2011-09-20,23
5296,Melação (Ao Vivo),2024-07-11,1
5297,Na Balada (Ao Vivo),2011-08-21,15
5298,Só Sucesso 40+,2019-08-01,42
5299,Haverá Sinais (Ao Vivo),2024-02-14,1
5300,Simone Mendes - Só Hits,2024-04-04,10
5301,Foi Intenso (Ao Vivo),2024-05-01,1
5302,Nem a Pau (feat. Simone Mendes) [Ao Vivo],2024-06-27,1
5303,Minha Herança,2024-05-30,1
5304,O Céu Explica Tudo (Ao Vivo),2017-07-07,18
5305,Resquícios,2024-03-14,1
5306,Deu Moral (Ao Vivo),2024-04-11,1
5307,"Escolhas, Vol. 2 (Ao Vivo)",2023-06-22,13
5308,Cantando Sua História (Ao Vivo / Vol.1),2024-03-01,4
5309,Questão de Tempo (Ao Vivo / Vol.2),2024-03-29,3
5310,Vegas In Goiânia (Ao Vivo),2023-12-08,5
5311,Digitando,2023-06-23,1
5312,"Fortaleza, Vol.1 (Ao Vivo)",2024-01-12,4
5313,"Taca, Taca",2022-08-25,1
5314,DONA DE MIM,2022-12-23,1
5315,Eu Quero Tchu Eu Quero Tcha - Single,2012-03-13,1
5316,RAM TCHUM,2024-02-29,1
5317,Ao Vivo No Ibirapuera,2020-05-15,22
5318,Ao Vivo Em Brasília (Ao Vivo / Vol.1),2024-05-31,6
5319,"Let's Bora UDI, Vol. 2 (Ao Vivo)",2024-01-25,11
5320,Raiz Goiânia (Ao Vivo),2023-10-12,25
5321,"Nunca Deixe De Sonhar, Vol. 3",2024-04-04,4
5322,Vai Lá Em Casa Hoje (Ao Vivo),2021-10-22,1
5323,Sombra Desconhecida (Ao Vivo),2024-06-21,1
5324,Novas Histórias (Ao Vivo),2016-03-18,14
5325,"Um Novo Ciclo, Vol. 2",2024-01-15,11
5326,062 (Ao Vivo),2024-03-21,7
5327,Relação Errada (Ao Vivo),2024-02-21,1
5328,"Pra Ouvir Tomando Uma, Vol. 1",2019-03-29,5
5329,Caribe 2012: Ai Se o Verão Te Pega!,2012-06-22,28
5330,Esquece o Mundo Lá Fora (Ao Vivo) - Deluxe,2018-07-13,21
5331,Desejo Imortal (It Must Have Been Love) [Ao Vivo],2023-04-13,1
5332,To Be (Ao Vivo),2023-12-15,38
5333,"Intenso, Vol. 2 (Ao Vivo)",2024-07-11,11
5334,Cantando Sua História (Ao Vivo / Vol.2),2024-07-12,7
5335,Eu Gosto Assim (Ao Vivo),2022-09-16,1
5336,Paraíso Particular (Ao Vivo),2024-04-11,19
5337,Cintilante (Ao Vivo / Vol.2),2023-10-20,9
5338,To Be (Ao Vivo Em Brasília),2023-07-28,19
5339,Duas Três,2023-02-09,1
5340,"Todos Os Cantos, Vol. 3 (Ao Vivo)",2019-08-16,3
5341,Até Você Voltar - Single,2014-06-09,1
5342,F1000,2024-07-11,1
5343,Cortando as BR (F&J 10 Anos) [Ao Vivo],2024-05-16,1
5344,Canudinho (Ao Vivo),2023-08-30,1
5345,Termina Comigo Antes,2022-03-31,1
5346,Boiadeira Internacional (Ao Vivo),2024-02-23,19
5347,Ao Vivo Em Palmas,2014-01-13,17
5348,Decretos Reais,2023-05-25,15
5349,Lua (Boiadeira Internacional EP.4),2024-02-16,1
5350,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),2013-01-01,59
5351,Hazbin Hotel (Original Soundtrack),2024-02-02,16
5352,Moana (Original Motion Picture Soundtrack/Deluxe Edition),2016-11-18,59
5353,The Greatest Showman (Original Motion Picture Soundtrack),2017-12-08,11
5354,TROLLS Band Together (Original Motion Picture Soundtrack),2023-10-20,14
5355,Heathers: The Musical (World Premiere Cast Recording),2014-06-10,20
5356,Mamma Mia! The Movie Soundtrack,2008-01-01,18
5357,Dear Evan Hansen (Original Broadway Cast Recording),2017-02-03,14
5358,This Is Me,2017-10-27,1
5359,Waitress (Original Broadway Cast Recording),2016-06-03,22
5360,Anastasia (Original Broadway Cast Recording),2017-06-09,25
5361,Ride the Cyclone: The Musical (World Premiere Cast Recording),2021-05-07,23
5362,Mean Girls (Original Broadway Cast Recording),2018-05-18,21
5363,Descendants (Original TV Movie Soundtrack),2015-01-01,13
5364,Sing To Me Instead,2019-03-29,12
5365,Beetlejuice (Original Broadway Cast Recording),2019-06-07,18
5366,Waving Through A Window (from Dear Evan Hansen [Original Broadway Cast Recording]),2016-12-02,1
5367,Wicked,2003-01-01,19
5368,Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,28
5369,Saving Mr. Banks (Original Motion Picture Soundtrack [Deluxe Edition]),2013-01-01,40
5370,The Greatest Show,2017-10-27,1
5371,Disney Summer Songs,2021-05-28,40
5372,Heathers the Musical (Original West End Cast Recording),2019-03-01,22
5373,RENT (Original Motion Picture Soundtrack),2005-09-27,28
5374,Daylight,2023-04-14,1
5375,Bewitched,2023-09-08,14
5376,Carry You Home,2024-05-31,1
5377,Everything I Know About Love,2022-08-26,13
5378,Continuum,2006-09-11,12
5379,=,2021-10-25,14
5380,Half of forever,2024-01-05,1
5381,Until I Found You (Em Beihold Version),2022-04-22,1
5382,÷ (Deluxe),2017-03-03,16
5383,From The Start,2023-05-11,1
5384,Before You Leave Me,2024-02-16,2
5385,Angel Face,2023-09-22,13
5386,Mean Girls (Music From The Motion Picture),2024-01-12,13
5387,Strangers,2023-09-01,1
5388,this is what falling in love feels like (554Hz),2022-10-03,3
5389,labour,2023-03-23,1
5390,Unreal Unearth,2023-08-18,16
5391,Make It Look Easy,2024-03-08,5
5392,TV,2021-05-20,13
5393,Until I Found You,2021-09-01,1
5394,Easy On My Eyes,2022-08-19,7
5395,Slow It Down,2024-03-21,1
5396,Solo,2023-11-15,1
5397,Sleep Deprivation,2022-04-01,1
5398,The After Taste,2024-03-21,9
5399,x (Deluxe Edition),2014-06-21,16
5400,In The Stars,2022-04-29,1
5401,Everything To Everyone,2022-11-11,7
5402,Eye To The Telescope,2005-01-01,12
5403,Good To Be,2023-10-17,1
5404,Typical of Me EP,2021-04-30,7
5405,Before You,2022-10-28,1
5406,To Love Someone,2023-11-10,1
5407,Snow Angel,2023-08-18,12
5408,A Hometown Odyssey,2024-03-08,14
5409,I Won't Beg for You,2023-05-12,1
5410,Footprints I Found,2022-09-16,7
5411,Remember That Night?,2020-11-06,1
